"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNWD","TAVG","TMAX","TMIN","TOBS","WESD"
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-05-10",,,"1.4","5.7","-2.5",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-05-11",,,"4.3","8.3","1.3",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-05-12",,,"5.4","8.2","3.1",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-05-13",,,"5.4","9.7","2.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-05-14",,,"0.8","3.3","-1.6",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-05-15",,,"4.7","8.7","0.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-05-16",,,"7.2","10.7","4.1",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-05-17",,,"4.4","6.1","1.9",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-05-18",,,"3.2","6.7","0.6",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-05-19",,,"1.1","3.3","-1.2",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-05-20",,,"2.2","5.8","-0.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-05-21",,,"3.1","5.8","0.7",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-05-22",,,"2.2","5.4","0.1",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-05-23",,,"3.5","7.2","-0.2",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-05-24",,,"1.4","3.2","-1.1",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-05-25",,,"1.4","5.4","-3.3",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-05-26",,,"-0.7","3.3","-4.0",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-05-27",,,"0.4","3.0","-1.7",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-05-28",,,"3.8","7.7","-0.1",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-05-29",,,"4.7","6.7","2.0",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-05-30",,,"1.3","3.4","-0.7",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-05-31",,,"7.3","10.8","3.2",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-01",,,"9.6","13.2","6.6",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-02",,,"8.3","12.1","4.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-03",,,"5.2","9.2","0.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-04",,,"2.2","5.3","-0.1",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-05",,,"5.3","9.6","1.1",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-06",,,"8.6","12.7","4.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-07",,,"10.2","14.3","7.3",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-08",,,"12.4","17.9","7.2",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-09",,,"16.7","21.3","12.9",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-10",,,"10.2","15.4","6.3",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-11",,,"4.5","6.9","2.6",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-12",,,"2.0","3.7","1.2",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-13",,,"2.6","6.4","0.1",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-14",,,"4.2","9.3","-0.1",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-15",,,"6.2","11.1","3.5",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-16",,,"5.7","9.7","2.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-17",,,"6.2","9.3","3.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-18",,,"8.3","13.6","3.3",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-19",,,"8.9","10.0","7.3",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-20",,,"3.1","5.7","1.3",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-21",,,"3.7","6.5","0.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-22",,,"6.2","9.2","3.6",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-23",,,"9.3","14.0","5.0",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-24",,,"8.3","12.5","5.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-25",,,"7.6","12.2","4.7",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-26",,,"8.1","11.5","6.3",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-27",,,"5.7","8.6","3.5",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-28",,,"7.0","10.8","3.0",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-29",,,"7.0","9.7","4.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-06-30",,,"7.9","11.8","4.7",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-01",,,"7.1","9.0","5.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-02",,,"5.1","6.2","3.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-03",,,"5.2","6.9","4.5",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-04",,,"8.2","11.7","4.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-05",,,"12.8","17.4","8.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-06",,,"13.1","17.2","7.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-07",,,"10.4","14.6","7.5",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-08",,,"5.6","10.3","3.3",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-09",,,"6.9","9.9","4.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-10",,,"4.7","7.3","3.0",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-11",,,"6.3","9.1","4.2",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-12",,,"11.9","16.3","7.3",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-13",,,"14.6","18.1","11.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-14",,,"11.6","15.6","8.9",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-15",,,"10.7","13.1","7.7",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-16",,,"11.3","14.6","8.1",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-17",,,"11.0","14.8","7.6",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-18",,,"9.2","11.7","5.9",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-19",,,"9.2","12.4","6.9",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-20",,,"10.4","14.2","6.9",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-21",,,"10.7","14.6","6.7",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-22",,,"14.1","17.7","10.3",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-23",,,"13.7","16.4","10.3",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-24",,,"13.2","16.6","9.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-25",,,"10.4","13.9","6.9",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-26",,,"7.7","9.2","6.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-27",,,"6.9","8.6","5.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-28",,,"8.3","11.9","6.2",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-29",,,"9.7","12.7","6.6",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-30",,,"9.9","14.1","7.0",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-07-31",,,"8.8","10.7","7.1",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-01",,,"9.2","12.2","6.7",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-02",,,"9.4","11.1","7.3",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-03",,,"11.0","13.9","8.9",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-04",,,"12.8","16.1","8.7",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-05",,,"15.4","19.1","11.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-06",,,"16.9","20.8","14.1",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-07",,,"15.1","18.6","12.2",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-08",,,"12.9","17.0","8.9",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-09",,,"15.1","19.7","11.9",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-10",,,"12.2","15.8","10.1",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-11",,,"10.5","13.9","7.2",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-12",,,"9.7","13.0","7.3",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-13",,,"6.1","8.1","3.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-14",,,"3.6","5.9","1.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-15",,,"7.2","11.6","2.7",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-16",,,"6.1","8.8","3.3",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-17",,,"3.3","6.0","0.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-18",,,"2.3","3.4","0.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-19",,,"2.5","4.6","0.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-20",,,"6.7","8.7","4.2",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-21",,,"8.1","10.7","6.0",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-22",,,"7.3","10.2","4.7",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-23",,,"6.4","7.7","5.3",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-24",,,"6.4","8.7","4.5",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-25",,,"6.8","8.6","4.9",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-26",,,"6.3","8.5","4.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-27",,,"5.4","7.8","3.3",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-28",,,"6.2","9.8","3.9",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-29",,,"8.8","11.2","5.6",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-30",,,"6.9","9.2","5.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-08-31",,,"5.2","6.6","3.7",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-01",,,"4.4","5.9","1.7",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-02",,,"2.6","5.3","0.5",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-03",,,"6.1","9.8","1.7",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-04",,,"5.0","7.0","2.7",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-05",,,"9.7","15.6","4.2",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-06",,,"7.6","8.8","5.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-07",,,"4.5","6.7","2.1",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-08",,,"5.2","7.4","2.3",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-09",,,"3.8","7.1","1.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-10",,,"4.2","7.3","2.2",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-11",,,"3.7","7.1","1.9",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-12",,,"3.8","5.5","2.1",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-13",,,"4.4","7.2","2.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-14",,,"2.9","5.1","1.2",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-15",,,"2.8","5.7","1.1",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-16",,,"6.9","9.9","4.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-17",,,"5.9","8.6","3.9",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-18",,,"4.7","6.7","3.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-19",,,"3.8","5.7","2.0",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-20",,,"5.3","8.7","3.9",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-21",,,"3.2","4.8","1.5",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-22",,,"5.1","7.1","2.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-23",,,"6.6","9.2","4.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-24",,,"5.3","7.5","2.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-25",,,"3.6","6.4","1.6",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-26",,,"1.8","5.3","-0.3",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-27",,,"7.2","9.1","5.1",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-28",,,"4.7","7.2","2.7",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-29",,,"2.9","5.5","1.2",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-09-30",,,"0.8","2.9","-1.1",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-01",,,"3.8","7.1","0.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-02",,,"3.1","6.6","0.6",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-03",,,"5.9","7.7","3.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-04",,,"4.8","9.1","1.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-05",,,"2.3","3.7","1.3",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-06",,,"-0.1","1.1","-0.7",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-07",,,"-0.1","1.8","-1.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-08",,,"-0.6","0.5","-1.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-09",,,"-1.4","0.2","-2.9",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-10",,,"-2.4","-0.7","-3.5",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-11",,,"-2.8","-1.7","-3.6",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-12",,,"-2.9","-1.2","-4.3",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-13",,,"-1.1","1.1","-3.6",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-14",,,"-2.6","-0.8","-3.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-15",,,"-5.1","-3.0","-6.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-16",,,"-6.1","-4.3","-7.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-17",,,"-6.6","-3.9","-8.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-18",,,"-7.8","-4.6","-9.9",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-19",,,"-10.6","-9.7","-11.9",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-20",,,"-9.9","-6.4","-12.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-21",,,"-6.0","-4.4","-8.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-22",,,"-5.1","-2.8","-8.1",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-23",,,"-5.9","-3.2","-8.5",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-24",,,"-4.6","-2.2","-7.9",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-25",,,"-2.3","-0.9","-4.0",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-26",,,"-0.3","1.1","-1.9",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-27",,,"-0.4","0.5","-1.1",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-28",,,"-0.1","1.9","-1.6",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-29",,,"0.8","3.6","-1.7",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-30",,,"1.3","2.4","-0.2",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-10-31",,,"-0.9","0.2","-1.7",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-01",,,"-0.8","1.6","-2.7",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-02",,,"-1.9","0.3","-5.3",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-03",,,"-3.2","-1.3","-4.7",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-04",,,"-8.3","-5.9","-9.9",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-05",,,"-5.9","-5.1","-7.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-06",,,"-7.3","-5.8","-8.7",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-07",,,"-8.5","-5.5","-11.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-08",,,"-6.2","-3.6","-12.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-09",,,"-9.0","-5.8","-12.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-10",,,"-12.7","-9.9","-14.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-11",,,"-13.7","-12.4","-15.9",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-12",,,"-16.3","-13.4","-18.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-13",,,"-10.6","-9.3","-13.6",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-14",,,"-10.1","-8.4","-10.7",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-15",,,"-14.9","-10.8","-16.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-16",,,"-11.6","-8.3","-15.7",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-17",,,"-12.5","-11.2","-13.8",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-18",,,"-15.8","-12.9","-19.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-19",,,"-14.8","-11.4","-20.1",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-20",,,"-17.2","-13.0","-19.1",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-21",,,"-11.6","-7.1","-18.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-22",,,"-16.2","-7.8","-18.4",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-23",,,"-14.9","-10.3","-18.3",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-24",,,"-17.1","-15.7","-18.9",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-25",,,"-18.9","-17.8","-20.2",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-26",,,"-11.8","-8.2","-18.7",,
"USR0000AGAT","GATES GLACIER ALASKA, AK US","61.6028","-143.0131","1237.5","2017-11-27",,,"-6.6","-4.3","-8.3",,
